id,name,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365
28759034,Large quiet private studio in East Harlem,Saki,Manhattan,40.80141,-73.93814,Entire home/apt,75,7,3,161
28760070,Great one bedroom studio,Alex,Brooklyn,40.58296,-73.95879000000001,Entire home/apt,99,30,1,365
28760189,Cozy Happy Place in Brooklyn 1 block from Subway,Fernanda,Brooklyn,40.62288,-74.03081999999999,Private room,90,3,12,63
28761069,Queen Sized Bdrm in Historic Harlem (Townhouse),Fiona,Manhattan,40.80774,-73.94939000000001,Private room,62,10,4,345
28761735,New york Multi-unit building,Nubia,Queens,40.73616,-73.89926,Shared room,55,1,0,47
28762085,Private room! nice apartment near yankee stadium,Jayceon,Bronx,40.83413,-73.91669,Private room,35,1,15,70
28762323,Gorgeous Spacious Duplex Apartment in Brooklyn,Yosub,Brooklyn,40.707609999999995,-73.9424,Entire home/apt,105,2,1,3
28763093,"Cozy, lux studio in prime NYC with amazing view",Milan,Manhattan,40.76226,-73.98536999999999,Entire home/apt,175,3,5,83
28763578,5min walk to L train - Free WiFi & Cleaning,Bedly Bushwick,Brooklyn,40.7001,-73.91219,Private room,38,30,0,7
28764308,Cute private room in the heart of Soho,Yana,Manhattan,40.720040000000004,-73.99861999999999,Private room,100,5,7,16
28770601,Cozy Brooklyn 2 Bedroom for your BUDGET!,Bea,Brooklyn,40.676,-73.92283,Entire home/apt,76,1,25,287
28773549,Elegant 2bdrm home in Midtown!,Angela,Manhattan,40.74223,-73.98286,Entire home/apt,299,1,32,264
28775714,Cute apartment in Long Island City,Patricia Rose,Queens,40.74511,-73.95293000000001,Entire home/apt,80,4,11,24
28777968,PRIVATE BEDROOM and BATHROOM crown heights Aprtmnt,Natassha,Brooklyn,40.6752,-73.94829,Private room,80,1,25,11
28778379,Luxury 2 beds with 2 full baths and skyline view,Papis,Brooklyn,40.71255,-73.9405,Entire home/apt,250,2,7,2
28779020,Artist tenement apartment in NOLITA/Little Italy,Launa,Manhattan,40.71862,-73.99677,Private room,115,5,3,67
28779353,A Sunny Room w/Private Bath. 20 m to Mnhttn,Anton,Brooklyn,40.69276,-73.92966,Private room,70,2,53,32
28779428,3Bedroom+1.5bath Loft apartment,Studioplus,Manhattan,40.74823,-73.98697,Entire home/apt,500,2,14,272
28779900,Brooklyn House at 443 linden Bedroom 2,Bryan,Brooklyn,40.65267,-73.94293,Private room,46,3,10,311
28780515,2 bedrooms available• private garden • 2/5  train,Jenni & Eric,Brooklyn,40.652409999999996,-73.95088,Private room,80,2,51,34
28781373,Spacious & Sunny Brooklyn Home,Zoe,Brooklyn,40.6437,-73.95973000000001,Entire home/apt,65,4,11,19
28782669,Encuentra la tranquilidad ideal,Adriana,Queens,40.763490000000004,-73.88662,Private room,40,2,21,30
28784880,*PRIVATE* Loft 5 minutes away from LaGuardia,Freddy,Queens,40.75703,-73.85826999999999,Entire home/apt,72,1,70,98
28785091,Brooklyn House at 443 Linden - Room 5,Bryan,Brooklyn,40.65293,-73.9435,Private room,100,3,1,305
28785322,Beautiful and Convenient Location in Lower NYC,Nini,Manhattan,40.710640000000005,-74.00754,Entire home/apt,185,15,11,331
28785361,Large 2BED UN Location Full Kitchen Free Breakfast,Roman,Manhattan,40.752829999999996,-73.96736,Entire home/apt,370,3,9,316
28786315,Brooklyn House at 443 Linden Room 3,Bryan,Brooklyn,40.65285,-73.943,Private room,60,3,11,347
28786900,Brooklyn House at 443 linden Bedroom 4,Bryan,Brooklyn,40.65256,-73.94185,Private room,70,3,2,267
28787365,1Cozy bedsty room,Jason,Brooklyn,40.69336,-73.93857,Private room,53,2,18,333
28787471,Bed stuy duplex close to train,Karina,Brooklyn,40.67644,-73.91078,Entire home/apt,110,2,7,7
28787488,1Delightful room in bedsty,Jason,Brooklyn,40.69272,-73.93807,Private room,53,2,24,337
28790081,HUGE 3 BDR Apt & 2 Baths ✴EAST VILLAGE✴,Hanna,Manhattan,40.72615,-73.98477,Entire home/apt,59,2,17,79
28790940,East Village - Two twin beds,Ryan,Manhattan,40.73046,-73.98589,Private room,79,5,8,51
28794872,2 bedroom Corner unit overlooking the park,Christine,Brooklyn,40.64907,-74.00579,Entire home/apt,150,4,22,123
28799008,"Lovely, bright 2BR Apt in Crown Heights",Kate,Brooklyn,40.67132,-73.95235,Entire home/apt,200,2,22,20
28801345,Cozy Chic Bedroom in the Heart of West Village,Katie,Manhattan,40.73106,-74.00301,Private room,125,1,7,156
28801976,Modern renovated Loft in the Heart of Williamsburg,Vanessa,Brooklyn,40.70475,-73.93522,Entire home/apt,200,2,16,136
28802019,Modern  Manhattan Brownstone -1 Block to Subway,Rich,Manhattan,40.80839,-73.94375,Entire home/apt,200,1,40,274
28805245,Just Peachy: East Village. Come home already!,Just,Manhattan,40.7237,-73.98514,Private room,125,1,25,68
28805290,Private room in Williamsburg loft,Janine,Brooklyn,40.71242,-73.95919,Private room,70,4,1,156
28807852,Downtown in NOHO a block from broome street.,Bella,Manhattan,40.724579999999996,-74.00312,Private room,100,3,3,363
28807969,"Exceptionally Cute, Cozy East Village Unit",Raymond,Manhattan,40.72443,-73.98406,Entire home/apt,359,2,19,252
28810799,Spacious Comfy livingroom Lounge spot in BronxHome,Robert,Bronx,40.856609999999996,-73.85280999999999,Shared room,40,1,2,88
28811035,New York House,Mohan,Manhattan,40.73278,-73.99712,Entire home/apt,175,90,0,311
28811363,Warm little oasis in Brooklyn with Full size bed,Carla,Brooklyn,40.661970000000004,-73.86794,Private room,30,2,3,158
28812604,"Street-view room near Union Square, Greenwich Vilg",Son,Manhattan,40.73596,-73.99614,Private room,120,30,3,119
28813184,Tranquil East Village 1 Bedroom,Carolyn,Manhattan,40.72984,-73.98588000000001,Entire home/apt,125,3,2,45
28815052,Quaint West Village Hideaway,Sophia,Manhattan,40.73953,-74.0049,Entire home/apt,225,3,15,6
28815149,"Charming Bk Crash Pad, relax & unwind with ease",Jameelah,Brooklyn,40.69058,-73.93236,Private room,57,1,13,16
28816767,THE CREATIVE CAVE BY CONEY ISLAND,Rose,Brooklyn,40.59063,-73.94588,Private room,37,1,1,364
28817364,Cozy Spacious Studio 15 mins -Time Square,Jaime,Queens,40.74451,-73.91105999999999,Entire home/apt,115,2,34,81
28820641,Located in the perfect neighborhood of NYC a gem,Emma,Manhattan,40.726079999999996,-74.00336,Entire home/apt,350,2,32,284
28826608,“For Heaven Cakes”,Brent,Queens,40.66457,-73.76918,Entire home/apt,75,1,132,28
28830379,The Best apartment in NYC for the Best guest!,Shopper,Manhattan,40.843579999999996,-73.94051,Private room,155,4,0,90
28831635,NYC Apartment - Upper East Side True 1 Bedroom,Zachary,Manhattan,40.76831,-73.95629,Private room,149,10,2,40
28833210,Bright Room 20-203,Shimin,Brooklyn,40.63867,-74.00681,Private room,29,1,12,66
28833297,"HUGE SPACE, HEART OF BROOKLYN, 1 BLOCK FROM SUBWAY",Mira,Brooklyn,40.69012,-73.95433,Private room,200,1,73,65
28833410,Bright two bedroom apartment in Soho,Vanya,Manhattan,40.722770000000004,-74.00464000000001,Entire home/apt,275,5,6,9
28834703,Beautiful Brooklyn Brownstone Entire Parlor Floor.,Dan,Brooklyn,40.68085,-73.94354,Entire home/apt,130,2,48,267
28835184,Bronx Apartment,Rosalyn,Bronx,40.88805,-73.83248,Entire home/apt,90,15,0,89
28836267,"Good location in queen
Near by subway (3 block)",Fone,Queens,40.74688,-73.8817,Private room,45,7,4,21
28836976,New York Apartment / HIDDEN GEM ROSEDALE LLC,Deborah,Queens,40.65644,-73.72816999999999,Entire home/apt,80,1,9,116
28837152,Harlem Oasis,Kaitlyn,Manhattan,40.8087,-73.94335,Private room,110,30,3,90
28838614,Sunny one bedroom renovated apartment,Stephany,Queens,40.72085,-73.7496,Entire home/apt,68,2,33,282
28838673,Luxury Brownstone living in the heart of Brooklyn,Julian,Brooklyn,40.68523,-73.93833000000001,Entire home/apt,275,3,43,123
28838875,Charming 2 Bedroom Apartment in Ideal Location,Hedda,Brooklyn,40.69769,-73.98385999999999,Entire home/apt,250,2,8,29
28839265,Cozy MasterBed Room Suite w/Jacuzzi Tub,Steven,Queens,40.60845,-73.75861,Private room,60,1,9,84
28840175,Pretty and cozy 2BR apartment in Chelsea,Jason,Manhattan,40.7467,-73.99335,Entire home/apt,288,3,44,48
28841259,Beautiful Duplex & Private Terrace in Williamsburg,Pablo,Brooklyn,40.70779,-73.94714,Private room,70,3,4,3
28841309,Times Square Prime Two Bedroom Near Port Authority,Ryan,Manhattan,40.75768,-73.99417,Entire home/apt,159,30,0,333
28841361,A place to stay,Benjamin,Bronx,40.83285,-73.8879,Entire home/apt,60,1,22,279
28842166,Cozy room by South Seaport,Ada,Manhattan,40.70417,-74.00928,Private room,100,1,31,195
28844940,The Brooklyn Blue House 3,Giana,Brooklyn,40.646,-73.90189000000001,Private room,59,2,35,176
28845130,Modern Luxury Spacious Suite 15min from Manhattan,Teddy,Queens,40.74693,-73.92188,Private room,119,1,27,27
28846489,Dumbo paradise,Tommy,Brooklyn,40.69617,-73.97456,Private room,89,1,24,72
28849818,"Colorful East Village 1BR, Gym, Doorman, Rooftop by Blueground",Blueground,Manhattan,40.72272,-73.98379,Entire home/apt,314,30,0,330
28850624,Cozy room in historic Brooklyn walk-up,Ben,Brooklyn,40.66189,-73.97946,Private room,60,2,1,36
28852284,Charming One Bedroom in Washington Heights,Aly,Manhattan,40.84578,-73.93902,Entire home/apt,66,1,12,5
28856920,FiDi 1 Bedroom w/Huge Gym in Luxury Building,Kelly,Manhattan,40.70665,-74.01503000000001,Entire home/apt,175,30,1,54
28859453,"Gorgeous, Prime West Village Apt!",Andrea,Manhattan,40.731609999999996,-74.00171999999999,Entire home/apt,310,2,4,8
28859846,Business Travelers/2 bedrooms,Cleonides,Queens,40.72972,-73.89916,Entire home/apt,109,5,1,160
28860105,3 Bedroom Penthouse in FiDi NYC,Christina,Manhattan,40.70734,-74.00837,Entire home/apt,300,30,0,310
28860221,shared room in east harlem,Jack,Manhattan,40.80046,-73.94239,Shared room,65,1,2,64
28861629,Comfort and Charm in Harlem with a View!!!,Azarii,Manhattan,40.80226,-73.93734,Private room,83,2,25,161
28862464,Harlem Gem,Danielle,Manhattan,40.80659,-73.95266,Private room,200,1,2,32
28864263,Large 2BED Midtown Full Kitchen and Free Breakfast,Roman,Manhattan,40.75396,-73.96559,Entire home/apt,380,3,10,225
28866426,LUXURY 3BR/2 Bath Home 10 minutes to JFK & Casino,Joseph,Queens,40.68671,-73.7759,Entire home/apt,46,1,18,135
28867268,Spacious Room in well Loved East Williamsburg Home,Patrick,Brooklyn,40.70452,-73.92917,Private room,50,2,3,32
28867312,JCI Cozy 2 bedroom Apt. in Brownstone near trains,Jci,Brooklyn,40.68456,-73.94962,Private room,200,2,5,64
28867326,Beuty full bedroom,Nubia,Queens,40.73661,-73.90021,Private room,31,2,6,259
28867577,Large Studio Apartment in Historic Brownstone,Erica,Manhattan,40.81453,-73.94719,Entire home/apt,180,5,27,88
28867880,Convenient stay,Tyeesha,Bronx,40.85324,-73.92143,Private room,240,1,0,363
28868139,New Yorker first option to all Malls n restaurant,Marisa,Queens,40.75414,-73.81536,Private room,75,1,0,365
28869774,Light-filled studio in East Williamsburg,Ali,Brooklyn,40.71598,-73.943,Entire home/apt,160,4,6,10
28871214,Bedroom Walking Distance to Central Park,Lauren,Manhattan,40.78689,-73.945,Private room,72,5,21,165
28871823,Chic Modern Minimalism | Private Luxury Space,Julie,Brooklyn,40.69058,-73.94863000000001,Private room,72,2,37,18
28872273,Fully furnished lxury 2 BR with outdoor space (2E),Mayan,Brooklyn,40.71875,-73.96376,Entire home/apt,210,30,2,335
28872377,Prolonged Traveler's Dream (a month first & more),Ikkyukim,Bronx,40.81377,-73.88933,Private room,40,30,3,321
28881114,A+ Chelsea_global inspired  location. Large room,Sybilla Michelle,Manhattan,40.747679999999995,-73.99965,Private room,175,2,0,70
28885547,GREENPOINT LOVE,Dixie,Brooklyn,40.73372,-73.94227,Private room,180,4,0,170
28887506,2 BEDS - ROOF DECK+ LAUNDRY- CLOSE TO METRO!,Emanuel & Orion,Brooklyn,40.7107,-73.95785,Private room,105,2,13,335
28888037,DaDukes Xtra,Alberto,Queens,40.76463,-73.93878000000001,Private room,95,1,18,347
28888147,NEW Lofty 1bedroom UpperEast Side,Anthony,Manhattan,40.758959999999995,-73.96251,Entire home/apt,235,2,37,135
28889141,"PRIVATE ROOM in 2bdr, 2bth NEW YORK Brighton Beach",Kseniya,Brooklyn,40.57646,-73.96641,Private room,69,2,8,4
28890190,"5 min from Manhattan, Williamsburg new building!",Analia,Brooklyn,40.7087,-73.95940999999999,Private room,70,1,67,5
28891043,15min:Manhattan 5 subway line takes you everywhere,Hiroki,Queens,40.74909,-73.89538,Private room,41,29,1,1
28891434,New & Clean 2 bedrooms Garden Home,NY Blue House,Brooklyn,40.672940000000004,-73.93655,Entire home/apt,120,3,33,73
28891558,400sqft HUGEroom  2min expresstrain & 1min LIRR,Hiroki,Queens,40.74258,-73.9031,Private room,55,30,2,1
28892753,4 min subway. 2beds 3people private room&bothroom,美德,Queens,40.72081,-73.83821,Private room,88,2,37,210
28892979,4min subway.free parking big private room温馨漂亮大睡房,美德,Queens,40.719840000000005,-73.83969,Private room,78,2,28,205
28893129,2min bus 4 min subway.9min JFK private room干净舒适花园房,美德,Queens,40.72133,-73.83928,Private room,58,2,35,235
28893365,Large charming space in the heart of the E Village,Nancy,Manhattan,40.72957,-73.98723000000001,Private room,85,2,21,41
28894636,Sunny private room close to the city center 41D1,John,Manhattan,40.7543,-73.99696999999999,Private room,150,7,9,358
28895817,SUNNY ROOM WITH SKYLIGHT + 2 BEDS,Emily Wes,Brooklyn,40.695240000000005,-73.95322,Private room,67,30,31,333
28896148,LUXURY BEDROOM # 2. Ten mins from JFK/Casino,Joseph,Queens,40.68627,-73.77633,Shared room,51,1,17,141
28896237,"Sunlight, comfort, & Brooklyn charm near the Park",Alexander,Brooklyn,40.65358,-73.94965,Private room,99,4,13,48
28896728,A HIDDEN GEM W/ QUEEN BED & COUCHES 20 MINS TO NYC,Kdn,Manhattan,40.86697,-73.92534,Private room,99,1,3,365
28897533,"Newly built Apt in 2015, 3min to Subway",Momoyo,Queens,40.739020000000004,-73.87702,Private room,32,29,1,35
28897932,LUXURY BEDROOM # 3. Ten mins from JFK/Casino,Joseph,Queens,40.68806,-73.77573000000001,Private room,35,1,30,143
28901045,Master Suite w/Private Bath & Balcony,Ora & Scout,Brooklyn,40.67618,-73.95607,Private room,75,2,6,12
28901091,peaceful third floor Fort Greene treetop retreat,Lali,Brooklyn,40.688320000000004,-73.97731,Entire home/apt,175,3,38,122
28908658,Small Reasonable stay in NYC 3min Subway Grand Ave,Momoyo,Queens,40.74035,-73.87617,Private room,29,29,1,6
28909276,Welcome to Paradise,Steven,Brooklyn,40.639790000000005,-73.90378,Private room,55,1,9,365
28909477,Charming NYC Guest Suite (Loft Room),Nina,Staten Island,40.61595,-74.08535,Shared room,150,2,2,312
28910248,"❤️ Private Studio+Bath+Balcony, 15 mins to City",Mia,Brooklyn,40.69454,-73.92612,Private room,90,2,54,118
28910978,Artistic house with murals,Veronica,Queens,40.76173,-73.87416999999999,Private room,65,1,58,47
28911775,LUXURY PRIVATE BEDROOM & Bath Mins from JFK,Joseph,Queens,40.687540000000006,-73.77488000000001,Private room,50,1,16,137
28911830,Charming redbrick Bronx Villa,Christopher,Bronx,40.8546,-73.83026,Entire home/apt,299,2,1,1
28911848,NYC Hideaway spacious Garden apartment,Christopher,Bronx,40.85413,-73.83065,Entire home/apt,125,2,7,301
28911924,Charming Times Square Midtown One Bedroom!,Alexa,Manhattan,40.7617,-73.98881999999999,Private room,85,2,34,103
28912358,Parisian style 1 bedroom in the Heart of UES!!!,Viktoria,Manhattan,40.76035,-73.96045,Private room,80,4,11,156
28913324,6 Guests LUXURIOUS MANHATTAN Condo With ROOFTOP!!!,Jason,Manhattan,40.80702,-73.95334,Entire home/apt,270,2,12,365
28913606,King Hotel Room at Wyndham Midtown 45 Resort,Joy,Manhattan,40.75359,-73.97305,Private room,175,2,2,1
28913683,LOVE Best City Views: Luxury & Location 2BD/2BT,Monika,Manhattan,40.749520000000004,-73.97089,Entire home/apt,359,5,9,23
28913824,Luxury STUDIO w/FREE GYM by Prospect Park!,Anastasia,Brooklyn,40.64968,-73.97325,Entire home/apt,100,29,2,59
28915824,"Private Room in Little Italy/Chinatown, Manhattan",Moying,Manhattan,40.71795,-73.99708000000001,Private room,185,1,36,233
28915827,Attractive private room by South Seaport,Carol,Manhattan,40.70545,-74.0084,Private room,119,1,27,5
28916312,Cozy nook in Bronx 5 mins from Botanical Gardens!,Aubeen,Bronx,40.86777,-73.88396999999999,Private room,90,1,2,362
28916375,Prime area in Chinatown and Little Italy,Patrick,Manhattan,40.71894,-73.99759,Entire home/apt,160,2,44,275
28916850,Bushwick modern luxury: 2 bed 2 bath apartment,Jasmine,Brooklyn,40.68782,-73.91071,Entire home/apt,149,20,4,165
28916864,Cozy 3-People Room Close to Subway,Kathy,Brooklyn,40.63445,-74.00524,Private room,57,1,1,365
28917395,Ultra Plush Large Private cozy cottage Bedroom,Rose,Brooklyn,40.59055,-73.9464,Private room,39,1,1,360
28917505,Small room for 1 Person-Best Value,Kathy,Brooklyn,40.634479999999996,-74.00563000000001,Private room,50,1,2,365
28917781,Walk in Basement Room with Window,Kathy,Brooklyn,40.63586,-74.00596999999999,Private room,55,1,1,298
28918134,Basement Room with Window,Kathy,Brooklyn,40.63525,-74.00724,Private room,48,1,0,365
28918211,B1. Shared room for 4 guests,Levi,Brooklyn,40.66151,-73.9455,Shared room,30,2,5,365
28918405,Nice Couple in A Walk in Basement with Window,Kathy,Brooklyn,40.634159999999994,-74.00721999999999,Private room,50,2,0,365
28918624,Private Room with a Twin Bed,Kathy,Brooklyn,40.635490000000004,-74.00699,Private room,45,2,3,365
28918768,living room space but with curtain for privacy,Kathy,Brooklyn,40.635220000000004,-74.00596,Shared room,35,1,0,352
28918915,B2. Shared room for 4-5 guests,Levi,Brooklyn,40.660759999999996,-73.94547,Shared room,30,2,5,352
28919308,Charming West Chelsea Studio Loft,Allan,Manhattan,40.74542,-74.00133000000001,Entire home/apt,195,5,21,17
28919420,G1. Private room. For 2 guests,Levi,Brooklyn,40.66061,-73.94712,Private room,40,2,2,364
28919421,Lovely New Private Bathroom Room,Ling,Brooklyn,40.63371,-74.00717,Private room,60,1,9,180
28919516,3-P Room/Private Bath/Walk to Subway--Best Value,Ling,Brooklyn,40.633759999999995,-74.00698,Private room,60,1,9,177
28919815,G1. Private room for 2 guest.,Levi,Brooklyn,40.66234,-73.94660999999999,Private room,35,2,1,364
28920156,BEAUTIFUL LUXURY 2BDR APARTMENT ON PARK AVE,Ofir,Manhattan,40.74407,-73.98385999999999,Entire home/apt,249,3,0,179
28920811,Super charming and cozy one bedroom apartment.,James,Queens,40.75554,-73.92126999999999,Entire home/apt,120,2,36,48
28927140,Gentleman's Quarters #2,Rita,Staten Island,40.59972,-74.07701,Private room,35,1,2,360
28927290,Gentleman's Quarters,Rita,Staten Island,40.599340000000005,-74.07836,Private room,35,1,45,177
28931731,Spacious Sunny EV Studio Perfect 4 Business/Travel,Sophia,Manhattan,40.722590000000004,-73.98472,Entire home/apt,478,1,6,5
28932158,Cosy Room in Chinatown. Near Canal St.,Eli,Manhattan,40.7175,-73.99962,Private room,110,3,2,66
28933107,new ARTIST ROOM IN EAST VILLAGE NYC  .,Alex,Manhattan,40.72522,-73.97785999999999,Private room,85,4,7,54
28933403,STYLISH OPEN-PLAN LOFT IN BUSHWICK APARTMENT.,Madeline,Brooklyn,40.708459999999995,-73.92088000000001,Private room,200,2,10,79
28934396,One Bedroom Apt with a pool & a gym in the bldg,Steven,Brooklyn,40.69712,-73.98401,Entire home/apt,285,1,1,6
28935658,Private Bedroom&Bathroom w Breakfast in Manhattan,Neyir,Manhattan,40.78478,-73.94967,Private room,200,1,20,313
28935673,Victorian Studio Bedroom Suite in Brooklyn,Erin,Brooklyn,40.702740000000006,-73.92598000000001,Entire home/apt,100,2,16,55
28936557,Designer Apartment in Harlem,Gòn,Manhattan,40.82365,-73.93786,Entire home/apt,80,10,17,95
28937584,Cozy Private Room in Uptown Manahattan,Robbie,Manhattan,40.7949,-73.93627,Private room,57,1,26,344
28938342,"❤️ 2 Beds Option@Bushwick, 15 mins to Manhattan",Mia,Brooklyn,40.69404,-73.92432,Private room,70,3,45,146
28938631,❤️  Welcome to the Chelsea Charmer❤️,Vanessa,Manhattan,40.74552,-74.00021,Entire home/apt,299,2,35,277
28939377,SUMMER SPECIAL! Spacious Harlem Condo,Jason,Manhattan,40.807559999999995,-73.94855,Entire home/apt,145,60,1,227
28940025,City Island studio apartment retreat,Molly,Bronx,40.84802,-73.78963,Entire home/apt,84,2,31,166
28940496,Master Roon In NICe Aparment,Wilson,Brooklyn,40.67387,-73.93944,Private room,55,4,1,311
28940952,"Modern, Well-Appointed Room in NYC!",Kevin,Brooklyn,40.69246,-73.95863,Private room,48,2,47,10
28941614,Brooklyn Style - with a Balcony!!!,Kevin,Brooklyn,40.69362,-73.95906,Private room,45,2,43,25
28941710,Tiny Home,Kimberly,Queens,40.75137,-73.86081,Entire home/apt,69,2,52,137
28941808,Just Like Home!,Kevin,Brooklyn,40.69339,-73.95881,Private room,50,2,42,17
28942802,Comfortable house in Dyker Hight New York,Betty,Brooklyn,40.6185,-74.00679000000001,Private room,150,7,5,149
28950019,Bed room close to NYC⬆︎ with lots of sun light☀️,Haruhisa,Queens,40.73655,-73.87762,Private room,40,29,2,32
28952972,"Penthouse Suite at the Manhattan Club, NYC",Edward,Manhattan,40.7656,-73.98,Private room,450,3,0,339
28953757,One Bed Room with a share living and kitchen apt,Ahmad,Queens,40.762159999999994,-73.94109,Private room,100,1,2,1
28954021,Crown Heights Nice,Joslin,Brooklyn,40.67635,-73.94378,Entire home/apt,100,2,13,20
28954146,NEW- Spacious & Bright Brooklyn 1 Bed,Gigi,Brooklyn,40.70081,-73.91805,Entire home/apt,160,2,20,364
28954400,Lovely Private Garden Apt!,Natasha,Brooklyn,40.685629999999996,-73.92331,Entire home/apt,110,4,1,129
28956510,Private room in full floor Soho Loft,John,Manhattan,40.72039,-73.99851,Private room,249,5,3,5
28958489,Cosy room on the ocean beach.,Анита,Brooklyn,40.57795,-73.9616,Private room,50,2,27,71
28958526,"Lower Manhattan 2 Bedroom, Very Convenient!",Brett,Manhattan,40.71717,-73.99815,Entire home/apt,240,2,26,267
28959608,The Green Atelier of Park Slope,Liz,Brooklyn,40.67702,-73.97907,Private room,100,2,22,292
28959784,Your Cozy Home,Anting,Queens,40.74029,-73.95926999999999,Private room,119,1,2,365
28959854,1 BR /stove /fridge / bath/ living rm 20 mins nyc,Paul,Bronx,40.89502,-73.85070999999999,Entire home/apt,75,7,3,242
28960086,Tudor Village,Faysal,Queens,40.68334,-73.85837,Entire home/apt,90,7,2,90
28960088,SOHO 1st Floor | Two Story Apt + Private Backyard,Maksum,Manhattan,40.72162,-73.99549,Entire home/apt,399,5,29,76
28960455,Large BASEMENT 1BD Apartment - Astoria,Tania And Jimmy,Queens,40.76267,-73.90555,Entire home/apt,149,2,35,362
28961050,QUEEN BED WITH SKYLIGHT - NEXT TO METRO!,Emily Wes,Brooklyn,40.69634,-73.95375,Private room,68,30,17,242
28961085,Charming Midtown East 1-bedroom,Laura,Manhattan,40.75417,-73.96437,Entire home/apt,250,3,21,80
28961203,COZY ROOM NEXT TO METRO B,Emily Wes,Brooklyn,40.69464,-73.95259,Private room,63,30,16,365
28961444,Couples Retreat/One min to subway/WiFi/Coffee!,Darryl,Manhattan,40.80608,-73.93718,Private room,56,1,20,129
28961690,Clinton Hill 1 Bedroom  Brooklyn heart of it all!,Thomas,Brooklyn,40.68313,-73.96741999999999,Entire home/apt,200,5,3,89
28961919,Linda's Place,Merle,Queens,40.70864,-73.76683,Private room,65,5,8,170
28962959,Luxury Studio in Prime Lower East Side,Chels,Manhattan,40.72071,-73.98764,Entire home/apt,300,1,54,48
28963068,Manhattan-Bronx Large Studio Apt in Mott Haven,Yizhak,Bronx,40.808609999999994,-73.93015,Entire home/apt,100,1,25,39
28963934,"GRAY MANHATTAN, BIG COZY ROOM IN A 3BEDRMS APART",Voisin,Manhattan,40.84577,-73.93731,Private room,70,7,11,356
28964166,$ummer $ALE Williamsburg TownHouse -BEST Location!,Ron And Irit,Brooklyn,40.71741,-73.95656,Entire home/apt,275,2,45,249
28964397,Perfect Location! Your Oasis in Heart of Chelsea,Joseph,Manhattan,40.744,-73.99721,Private room,65,3,12,30
28965064,Bright clean modern spacious with big front porch!,Paul,Brooklyn,40.68076,-73.96415,Entire home/apt,150,1,3,95
28965273,Private room,Mehrangez,Brooklyn,40.67937,-73.94493,Private room,40,27,0,89
28965609,CB2 BROOKLYN,Kian,Brooklyn,40.694759999999995,-73.94821,Private room,82,6,8,48
28966170,"Bright, Sunny Private Room in Bushwick",Liz,Brooklyn,40.69571,-73.91637,Private room,65,3,0,3
28966707,Private Bath & Fire Escape Brooklyn Bedroom,Luna,Brooklyn,40.71849,-73.94165,Private room,80,3,6,6
28967484,Comfortable Brooklyn Room,Billy,Brooklyn,40.68893,-73.90984,Private room,39,1,5,158
28971081,MOXY NYC DOWNTOWN-7 NIGHTS MIN,Yun,Manhattan,40.711929999999995,-74.00694,Private room,169,7,4,351
28971865,Brooklyn Bedroom - Warm & Cozy Near Subway (1),Jci,Brooklyn,40.68591,-73.95044,Private room,150,2,6,33
28972637,Modern living in old Harlem (the Scream2),Raluca,Manhattan,40.829209999999996,-73.93802,Entire home/apt,125,60,2,3
28976135,1Great Budget Private Room,Digna,Brooklyn,40.689370000000004,-73.94991999999999,Private room,65,30,13,357
28976867,Amazing Spacious Sunlit Studio with a balcony.,Jane,Manhattan,40.76892,-73.96321,Entire home/apt,160,2,14,170
28977135,Private Cozy 2-Bedroom Clinton Hill Apartment,Whitney,Brooklyn,40.68349,-73.96153000000001,Entire home/apt,175,2,5,158
28978023,Gallery Apartment with Parking in Heart of Astoria,Maria,Queens,40.77145,-73.9125,Entire home/apt,150,3,37,7
28978145,"Heart of Ft Greene, newly renovated w garden patio",Sam,Brooklyn,40.689040000000006,-73.97269,Entire home/apt,210,4,20,268
28978328,2254 and 2nd avenue,Kasun,Manhattan,40.79701,-73.93709,Private room,45,240,0,280
28978474,New + Sunlit Apartment in Bed-Stuy,Ron,Brooklyn,40.677820000000004,-73.92326,Entire home/apt,125,3,15,175
28978510,Quite 1 Bedroom Apartment near EBS,Studioplus,Manhattan,40.74822,-73.9873,Entire home/apt,240,2,14,279
28979013,Amazing converted 1BR in FiDi,Ana,Manhattan,40.707,-74.00641999999999,Entire home/apt,185,2,0,89
28979690,My Place,Barbie,Manhattan,40.83912,-73.94327,Private room,140,1,0,363
28980678,"Stylish 2 bedroom apt, vibrant Bklyn neighborhood",Blu,Brooklyn,40.68193,-73.93569000000001,Entire home/apt,150,3,11,105
28982688,Beautiful Private One Bedroom,Caprice,Brooklyn,40.63994,-73.9516,Private room,80,1,4,179
28983189,PrivateRoom1/LGA&JFK&Citi field&法拉盛/BustoManhattan,Babie,Queens,40.78073,-73.8193,Private room,39,1,44,89
28983494,Lovely Garden Apt,Shane,Brooklyn,40.650729999999996,-73.92738,Entire home/apt,135,4,9,365
28984202,Middle of Williamsburg-2 stops to Manhattan,Julia,Brooklyn,40.70813,-73.94707,Private room,55,10,1,48
28984222,RENOVATED BROWNSTONE APARTMENT W/ HIGH CEILINGS!,Mark,Brooklyn,40.69025,-73.9559,Entire home/apt,230,4,29,205
